ingredient_id,display_name,source_count,top_similarity,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
sansho_pepper,Sansho Pepper,1,0.45772579677591163,34.0,34.0,34.0,34.0,7.66,,2.2,4.71,,0.4,0.0,0.067,0.0,0.0,,1.39,51.0,2.13,0.0,2.13,131.2,0.056,0.078,1.262,,0.463,25.0,0.0,9.2,,16.2,2.13,,13.0,0.64,19.0,34.0,285.0,6.0,0.2,0.088,,,,0.4
sardine,Sardine,1,0.9944339666099631,208.0,208.0,208.0,208.0,0.0,,0.0,0.0,,11.45,142.0,1.528,0.509,0.473,,24.62,32.0,2.04,4.8,2.04,0.0,0.08,0.227,5.245,,0.167,10.0,8.94,75.0,,2.6,2.04,,382.0,2.92,39.0,490.0,397.0,307.0,1.31,0.186,,,,52.7
saskatoon_berry,Saskatoon Berry,1,0.6890581429336322,44.0,44.0,44.0,44.0,9.94,,2.0,6.21,,0.25,0.0,0.008,0.0,0.0,,0.66,2.0,0.37,0.0,0.37,44.2,0.029,0.024,0.396,,0.04,7.0,0.0,5.8,,7.3,0.37,,16.0,0.28,11.0,20.0,138.0,0.0,0.1,0.038,,,,0.3
sau_fruit,Sau Fruit,1,0.47879871604786184,68.0,68.0,68.0,68.0,16.24,,1.8,12.0,,0.21,0.0,0.052,0.0,0.0,,0.68,5.0,0.18,0.0,0.18,19.8,0.05,0.026,0.356,,0.101,11.0,0.0,6.8,,3.8,0.18,,13.0,0.12,14.0,18.0,206.0,1.0,0.09,0.061,,,,0.2
sauerkraut,Sauerkraut,2,1.55,18.0,18.0,18.0,18.0,3.805,,3.0999999999999996,2.555,,0.07,0.0,0.017,0.0,0.0,,0.455,1.0,0.14,0.0,0.14,11.35,0.021,0.022,0.143,0.093,0.13,24.0,0.0,10.4,,13.0,0.14,,30.0,1.47,13.0,20.0,168.5,630.5,0.19,0.096,,0.151,,0.6
sausage,Sausage,5,0.9724036342432084,276.3326959847036,276.3326959847036,276.3326959847036,276.3326959847036,1.702,,0.0,0.426,,22.73,70.0,7.8782,0.0012000000000000001,0.0008,0.132,15.302000000000001,5.2,0.21,1.0333333333333334,0.21,0.45999999999999996,0.136,0.22079999999999997,4.455399999999999,0.6903333333333334,0.309,2.25,1.394,69.73333333333333,13.7,0.275,0.21,,14.4,1.302,16.0,150.0,304.4,716.8,2.468,0.0958,,0.0314,,9.64
sauternes,Sauternes,3,0.5600147007406487,157.61950286806882,157.61950286806882,157.61950286806882,157.61950286806882,13.016666666666666,,0.0,5.550000000000001,,0.0,0.0,0.0,0.0,0.0,,0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.018,0.018,0.213,0.032,0.0,0.0,0.0,5.0,,0.0,0.0,,8.0,0.24,9.0,9.0,92.0,9.0,0.07,0.045000000000000005,,0.119,,0.5
savory,Savory,1,0.9536016140172205,272.0,272.0,272.0,272.0,68.73,,45.7,,,5.91,0.0,3.26,,,,6.73,257.0,,0.0,,50.0,0.366,,4.08,,1.81,,0.0,,,,,,2132.0,37.88,377.0,140.0,1051.0,24.0,4.3,0.847,,6.1,,4.6
scallion,Scallion,1,0.6296715217126452,32.0,32.0,32.0,32.0,7.34,,2.6,2.33,,0.19,0.0,0.032,0.0,0.0,,1.83,50.0,0.55,0.0,0.55,18.8,0.055,0.08,0.525,,0.061,64.0,0.0,5.7,,207.0,0.55,,72.0,1.48,20.0,37.0,276.0,16.0,0.39,0.083,,,,0.6
scallop,Scallop,1,0.920826306262276,69.07265774378585,69.07265774378585,69.07265774378585,69.07265774378585,3.18,,0.0,0.0,,0.49,24.0,0.128,0.061,0.042,0.003,12.06,1.0,0.0,0.0,0.0,0.0,0.007,0.015,0.703,0.215,0.073,16.0,1.41,65.0,0.0,0.0,0.0,,6.0,0.38,22.0,334.0,205.0,392.0,0.91,0.023,,0.017,,12.8
scotch_bonnet_pepper,Scotch Bonnet Pepper,1,0.0,34.0,34.0,34.0,34.0,7.66,,2.2,4.71,,0.4,0.0,0.067,0.0,0.0,,1.39,51.0,2.13,0.0,2.13,131.2,0.056,0.078,1.262,,0.463,25.0,0.0,9.2,,16.2,2.13,,13.0,0.64,19.0,34.0,285.0,6.0,0.2,0.088,,,,0.4
sea_bass,Sea Bass,1,0.7450823714642678,97.03632887189292,97.03632887189292,97.03632887189292,97.03632887189292,0.0,,0.0,0.0,,2.0,41.0,0.511,0.434,0.161,,18.43,46.0,0.84,5.6,0.84,0.0,0.11,0.12,1.6,0.75,0.4,5.0,0.3,60.8,,0.1,0.84,,10.0,0.29,41.0,194.0,256.0,68.0,0.4,0.019,,0.015,,36.5
sea_bream,Sea Bream,2,0.0,97.03632887189292,97.03632887189292,97.03632887189292,97.03632887189292,0.0,,0.0,0.0,,2.0,41.0,0.511,0.434,0.161,,18.43,46.0,0.84,5.6,0.84,0.0,0.11,0.12,1.6,0.75,0.4,5.0,0.3,60.8,,0.1,0.84,,10.0,0.29,41.0,194.0,256.0,68.0,0.4,0.019,,0.015,,36.5
sea_coconut,Sea Coconut,3,0.0,353.9674952198853,353.9674952198853,353.9674952198853,353.9674952198853,15.229999999999999,,9.0,6.23,,33.49,0.0,29.697999999999997,0.0,0.0,,3.33,0.0,0.24,0.0,0.24,3.2999999999999994,0.066,0.02,0.54,0.3,0.054,26.0,0.0,12.1,,0.20000000000000004,0.24,,14.0,2.43,32.0,113.0,356.0,20.0,1.1,0.435,,1.5,,10.1
sea_grape,Sea Grape,5,0.0,71.2182402,71.2182402,71.2182402,71.2182402,17.856115,16.737000000000002,1.9000000000000001,16.494999999999997,,0.28326,0.0,0.084,0.0,0.0,,0.8306250000000001,3.6666666666666665,0.19,0.0,0.19,4.005,0.0805,0.5423333333333333,0.244,0.024,0.098,2.6666666666666665,0.0,5.6,,14.6,0.19,,16.2134,0.21812,8.5348,20.968,213.1,3.6339999999999995,0.050554,0.074344,,0.7180575,,0.1
sea_lettuce,Sea Lettuce,2,1.1962437489784636,169.5,169.5,169.5,169.5,30.165,,3.15,1.81,,2.25,0.0,0.751,0.0,0.067,,17.675,54.5,2.98,0.0,2.98,10.0,0.632,1.1105,3.8455,,0.194,255.5,0.0,38.5,,25.05,2.98,,250.5,13.615,279.5,72.5,704.5,479.5,2.395,1.7905,,,,4.0
sea_snail,Sea Snail,1,0.45471967920665235,90.10516252390056,90.10516252390056,90.10516252390056,90.10516252390056,2.0,,0.0,0.0,,1.4,50.0,0.361,0.0,0.119,,16.1,30.0,5.0,0.0,5.0,0.0,0.01,0.12,1.4,,0.13,6.0,0.5,65.0,,0.1,5.0,,10.0,3.5,250.0,272.0,382.0,70.0,1.0,0.4,,,,27.4
seafood_sauce,Seafood Sauce,1,1.3000000000000003,571.0,571.0,571.0,571.0,3.57,,0.0,3.57,,60.71,54.0,8.93,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,643.0,,,,,,
seafood_stock,Seafood Stock,1,0.0,16.252390057361374,16.252390057361374,16.252390057361374,16.252390057361374,0.0,,0.0,0.0,,0.81,1.0,0.203,0.049,0.035,,2.26,2.0,0.17,0.0,0.17,0.1,0.033,0.076,1.186,0.329,0.037,2.0,0.69,7.0,,0.0,0.17,,3.0,0.01,7.0,56.0,144.0,156.0,0.06,0.058,,0.052,,1.0
seasoning_sauce,Seasoning Sauce,1,0.0,109.0,109.0,109.0,109.0,12.72,,0.2,4.56,,5.67,13.0,2.612,0.0,0.001,,1.59,41.0,0.45,0.2,0.45,0.6,0.009,0.049,0.197,,0.021,3.0,0.04,3.8,,1.8,0.45,,39.0,0.19,7.0,34.0,56.0,968.0,0.23,0.023,,,,1.7
seaweed,Seaweed,5,1.1962437489784636,88.58929254302103,88.58929254302103,88.58929254302103,88.58929254302103,15.486,,1.6600000000000001,1.002,,1.1460000000000001,0.0,0.38899999999999996,0.0,0.05450000000000001,,9.752,75.6,1.6640000000000001,0.0,1.6640000000000001,12.58,0.32680000000000003,0.6318,2.1654000000000004,0.496,0.11660000000000001,169.2,0.0,21.34,,24.52,1.6640000000000001,,150.2,6.934,140.2,51.2,396.2,267.6,1.454,0.9144,,0.45799999999999996,,2.0199999999999996
semolina,Semolina,4,1.1574688117620995,362.73265440583174,362.73265440583174,362.73265440583174,362.73265440583174,72.8673,,3.6747500000000004,,,1.38375,0.0,0.15,0.0,0.0,,12.605625,0.0,0.26,0.0,0.26,0.0,0.54775,0.30942499999999995,4.632750000000001,0.58,0.0992575,146.575,0.0,,,,0.26,,17.73,2.3920000000000003,43.8725,141.22500000000002,188.39999999999998,0.606575,1.07175,0.2227,,0.6817500000000001,43.084999999999994,54.419999999999995
senbei,Senbei,4,1.55,403.0,403.0,403.0,403.0,83.1575,,1.05,3.3266666666666667,,3.92,0.0,0.5599999999999999,0.0,0.0,,8.49,0.0,0.94,0.0,0.94,0.0,0.2485,0.133,6.6715,1.0,0.35200000000000004,21.5,0.0,32.75,,2.0,0.94,,5.5,0.8966666666666666,143.5,361.0,204.33333333333334,402.0,2.6,0.373,,3.73,,25.05
serrano_ham,Serrano Ham,1,0.21302474271349073,195.0,195.0,195.0,195.0,0.3,,0.0,0.0,,8.32,70.0,2.78,0.0,0.0,,27.8,0.0,0.28,0.9,0.28,0.0,0.567,0.242,3.881,,0.42,5.0,0.88,105.5,,0.0,0.28,,10.0,1.11,25.0,318.0,510.0,2695.0,2.81,0.108,,,,25.8
serrano_pepper,Serrano Pepper,1,0.6910784822014455,32.0,32.0,32.0,32.0,6.7,,3.7,3.83,,0.44,0.0,0.059,0.0,0.0,,1.74,47.0,0.69,0.0,0.69,44.9,0.054,0.081,1.537,0.2,0.505,23.0,0.0,8.9,,11.8,0.69,,11.0,0.86,22.0,40.0,305.0,10.0,0.26,0.129,,0.187,,0.4
sesame_oil,Sesame Oil,2,1.5500000000000003,870.5,870.5,870.5,870.5,0.0,,0.0,0.0,,100.0,0.0,14.245,0.0,0.0,,0.0,0.0,1.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,13.6,1.4,,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
sesame_paste,Sesame Paste,3,1.55,625.7914226666667,625.7914226666667,625.7914226666667,625.7914226666667,18.69633333333333,,9.390666666666666,,,55.61333333333334,0.0,8.339999999999998,0.0,0.0,0.2495,20.928466666666665,3.0,0.0,0.0,0.0,0.0,0.6164000000000001,0.2,6.2565,0.052,0.70565,104.2,0.0,,,1.713,0.0,,406.26666666666665,9.591,359.4,689.15,494.85,27.543333333333333,6.6645,2.93,,2.0745,,40.989999999999995
sesame_seed,Sesame Seed,2,1.55,598.9483747609943,598.9483747609943,598.9483747609943,598.9483747609943,17.975,,12.15,0.3,,49.835,0.0,7.2285,0.0,0.0,,20.115000000000002,0.0,0.25,0.0,0.25,0.0,0.791,0.247,4.515,0.05,0.79,97.0,0.0,25.6,,0.0,0.25,,512.5,23.025,351.0,629.0,453.0,11.5,7.75,4.082,,2.46,,34.4
shacha_sauce,Shacha Sauce,1,0.0,273.0,273.0,273.0,273.0,30.3,,3.0,24.24,,15.15,0.0,3.03,,,,6.06,,,,,,,,,,,,,,,,,,61.0,1.09,,,33.0,788.0,,,,,,
shallot,Shallot,1,1.2640295838562228,71.94072657743786,71.94072657743786,71.94072657743786,71.94072657743786,16.8,,3.2,7.87,,0.1,0.0,0.017,0.0,0.0,,2.5,0.0,0.04,0.0,0.04,8.0,0.06,0.02,0.2,0.29,0.345,34.0,0.0,11.3,,0.8,0.04,,37.0,1.2,21.0,60.0,334.0,12.0,0.4,0.088,,0.292,,1.2
shaoxing_wine,Shaoxing Wine,1,0.5266075901600389,134.0,134.0,134.0,134.0,5.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.1,6.0,6.0,25.0,2.0,0.02,0.009,,,,1.4
shark,Shark,1,0.930619076915445,130.0,130.0,130.0,130.0,0.0,,0.0,0.0,,4.51,51.0,0.925,0.527,0.316,,20.98,70.0,1.0,0.6,1.0,0.0,0.042,0.062,2.938,0.695,0.4,3.0,1.49,65.0,,0.1,1.0,,34.0,0.84,49.0,210.0,160.0,79.0,0.43,0.033,,0.015,,36.5
shark_fin,Shark Fin,1,0.4806190769154449,130.0,130.0,130.0,130.0,0.0,,0.0,0.0,,4.51,51.0,0.925,0.527,0.316,,20.98,70.0,1.0,0.6,1.0,0.0,0.042,0.062,2.938,0.695,0.4,3.0,1.49,65.0,,0.1,1.0,,34.0,0.84,49.0,210.0,160.0,79.0,0.43,0.033,,0.015,,36.5
shellfish,Shellfish,1,1.267322432264935,146.0,146.0,146.0,146.0,4.9,,0.2,0.07,,6.67,140.0,1.234,0.076,0.074,,15.46,63.0,2.41,0.1,2.41,0.0,0.067,0.04,2.181,,0.172,24.0,1.03,90.5,,5.6,2.41,,64.0,0.53,26.0,273.0,131.0,348.0,1.11,0.207,,,,33.3
sherbet,Sherbet,2,1.1759075473749947,136.0,136.0,136.0,136.0,30.314999999999998,,0.65,22.045,,1.58,3.5,0.8699999999999999,0.0,0.0,,1.13,12.0,0.01,0.0,0.01,2.3,0.027,0.097,0.063,,0.023,4.0,0.13,7.7,,0.0,0.01,,50.5,0.14,8.0,40.0,77.5,34.5,0.48,0.028,,,,1.5
sherry_vinegar,Sherry Vinegar,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
shiitake_mushroom,Shiitake Mushroom,1,0.6669726177592663,33.69980879541109,33.69980879541109,33.69980879541109,33.69980879541109,6.79,,2.5,2.38,,0.49,,,,,,2.24,,,0.4,,,0.015,0.217,3.877,1.5,0.293,13.0,,,,,,,2.0,0.41,20.0,112.0,304.0,9.0,1.03,0.142,,0.23,,5.7
shortening,Shortening,2,0.9228648596877331,884.0,884.0,884.0,884.0,0.0,,0.0,0.0,,99.97,0.0,24.98,0.0,0.0,1.883,0.0,0.0,6.13,0.0,6.13,0.0,0.02,0.0,0.0,0.68,0.001,0.0,0.0,0.2,,53.2,6.13,,1.0,0.07,0.0,0.0,0.0,4.0,0.0,0.0,,0.0,,0.0
shrimp,Shrimp,3,0.8874567961394484,86.6289378323773,86.6289378323773,86.6289378323773,86.6289378323773,0.22831666666666664,,,,,0.5304333333333333,162.0,0.0785,0.023,0.0225,0.0015,19.882916666666667,,,,,,,,,,,,0.9963,,,,,,66.21,0.5174333333333333,32.17666666666667,213.86666666666667,222.96666666666667,234.96666666666667,1.3055999999999999,0.32613333333333333,13.64,0.031553333333333336,,19.48
smelt,Smelt,1,0.9289693649395427,97.0,97.0,97.0,97.0,0.0,,0.0,0.0,,2.42,70.0,0.452,0.418,0.275,,17.63,15.0,0.5,0.8,0.5,0.0,0.01,0.12,1.45,0.638,0.15,4.0,3.44,65.0,,0.1,0.5,,60.0,0.9,30.0,230.0,290.0,60.0,1.65,0.139,,0.7,,36.5
smoked_salmon,Smoked Salmon,2,0.5946844827785868,117.0,117.0,117.0,117.0,0.0,,0.0,0.0,,4.32,23.0,0.929,0.267,0.183,,18.28,26.0,1.35,17.1,1.35,0.0,0.023,0.101,4.72,0.87,0.278,2.0,3.26,89.0,,0.1,1.35,,11.0,0.85,18.0,164.0,175.0,672.0,0.31,0.23,,0.017,,32.4
snail,Snail,1,1.0291316509375084,90.10516252390056,90.10516252390056,90.10516252390056,90.10516252390056,2.0,,0.0,0.0,,1.4,50.0,0.361,0.0,0.119,,16.1,30.0,5.0,0.0,5.0,0.0,0.01,0.12,1.4,,0.13,6.0,0.5,65.0,,0.1,5.0,,10.0,3.5,250.0,272.0,382.0,70.0,1.0,0.4,,,,27.4
snow_pea,Snow Pea,1,1.2395149987032907,42.0,42.0,42.0,42.0,7.55,,2.6,4.0,,0.2,0.0,0.039,0.0,0.0,,2.8,54.0,0.39,0.0,0.39,60.0,0.15,0.08,0.6,,0.16,42.0,0.0,17.4,,25.0,0.39,,43.0,2.08,24.0,53.0,200.0,4.0,0.27,0.079,,,,0.7
sofrito,Sofrito,1,0.6488224318190712,237.0,237.0,237.0,237.0,5.46,,1.7,,,18.2,,,,,,12.8,,,,,20.4,0.284,0.212,2.918,0.597,0.364,43.0,,,,,,,20.0,0.94,25.0,139.0,401.0,1145.0,1.41,0.165,,0.191,,
somen_noodle,Somen Noodle,2,0.5228879195863226,243.55927342256214,243.55927342256214,243.55927342256214,243.55927342256214,50.81999999999999,,4.3,,,0.495,0.0,0.07,0.0,0.0,,7.675,0.0,,0.0,,0.0,0.060500000000000005,0.0295,0.486,0.3315,0.0315,8.0,0.0,,,,,,15.5,0.92,15.0,53.5,96.5,1000.5,0.335,0.08449999999999999,,0.365,,8.3
sorghum,Sorghum,2,0.9803114608070108,334.99459,334.99459,334.99459,334.99459,72.831875,,7.487,2.53,,3.8395,0.0,0.61,,,,10.350625,0.0,0.5,0.0,0.5,0.0,0.391,0.096,4.8915,0.367,0.31679999999999997,20.0,0.0,,,,0.5,,13.965,3.6275,150.5,291.55,365.05,1.1644,1.7195,0.29174999999999995,,1.575,,12.2
sorghum_syrup,Sorghum Syrup,1,0.7587068904139717,289.91395793499044,289.91395793499044,289.91395793499044,289.91395793499044,74.9,,0.0,74.9,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.155,0.1,0.804,0.67,0.0,0.0,13.3,,0.0,0.0,,150.0,3.8,100.0,56.0,1000.0,8.0,0.41,0.13,,1.53,,1.7
sour_bamboo_shoot,Sour Bamboo Shoot,2,0.8275507062100832,27.0,27.0,27.0,27.0,5.2,,2.2,3.0,,0.3,0.0,0.069,0.0,0.0,,2.6,1.0,1.0,0.0,1.0,4.0,0.15,0.07,0.6,0.161,0.24,7.0,0.0,0.0,,0.0,1.0,,13.0,0.5,3.0,59.0,533.0,4.0,1.1,0.19,,0.262,,0.8
sour_cream,Sour Cream,3,1.240862240276158,195.58125719999998,195.58125719999998,195.58125719999998,195.58125719999998,5.248501999999999,,0.0,3.41,,18.44333333333333,54.89666666666667,10.513333333333334,0.001,0.006,0.068,2.860231333333333,138.0,0.38,0.0,0.38,0.9,0.035250000000000004,0.168,0.09766666666666668,0.472,0.03916666666666666,6.0,0.11058333333333333,19.2,5.6,1.4000000000000001,0.38,,105.06666666666666,0.023333333333333334,10.036666666666667,93.33333333333333,144.26666666666668,43.68,0.3706333333333333,0.005999999999999999,32.75,0.0075,,3.7
sour_mix,Sour Mix,2,0.6236005004840174,234.94263862332696,234.94263862332696,234.94263862332696,234.94263862332696,59.349999999999994,,0.0,59.349999999999994,,0.1,0.0,0.0135,0.0,0.0,,0.35,1.0,0.0,0.0,0.0,2.7,0.009,0.005,0.0,0.0365,0.0,0.0,0.005,0.9,,0.0,0.0,,137.0,0.25,10.0,9.5,23.5,188.0,0.10500000000000001,0.065,,0.0,,0.5
soursop,Soursop,1,1.278677678065085,65.96558317399618,65.96558317399618,65.96558317399618,65.96558317399618,16.84,,3.3,13.54,,0.3,0.0,0.051,0.0,0.0,,1.0,0.0,0.08,0.0,0.08,20.6,0.07,0.05,0.9,0.253,0.059,14.0,0.0,7.6,,0.4,0.08,,14.0,0.6,21.0,27.0,278.0,14.0,0.1,0.086,,,,0.6
soy_milk,Soy Milk,5,1.035668886234276,38.20349665391969,38.20349665391969,38.20349665391969,38.20349665391969,2.30653125,,0.16,1.1466666666666667,,2.0143999999999997,0.0,0.259,0.0,0.0,0.179,3.02171875,58.0,0.08,1.6324999999999998,0.08,0.0,0.06152333333333334,0.16694,0.19963333333333333,,0.05181,15.122,0.8353999999999999,23.6,0.0,2.9,0.08,,103.57000000000001,0.45741999999999994,18.872000000000003,55.23666666666667,138.38,33.236000000000004,0.28122,0.10787000000000001,0.0,0.18405,35.945,3.07134
soy_protein_isolate,Soy Protein Isolate,2,1.5500000000000003,327.9235181644359,327.9235181644359,327.9235181644359,327.9235181644359,1.295,,0.0,0.0,,1.96,0.0,0.2495,0.0,0.0,,88.32,0.0,0.0,0.0,0.0,0.0,0.176,0.1,1.438,0.06,0.1,176.0,0.0,190.9,,0.0,0.0,,178.0,14.5,39.0,776.0,835.5,527.5,4.03,1.599,,1.493,,0.8
soy_sauce,Soy Sauce,4,1.3000000000000003,56.5,56.5,56.5,56.5,5.4125,,0.575,0.8666666666666667,,0.2425,0.0,0.02975,0.0,0.0,,9.7025,0.0,0.13666666666666666,0.0,0.13666666666666666,0.0,0.044000000000000004,0.18566666666666667,2.4290000000000003,0.3365,0.16933333333333334,25.333333333333332,0.0,29.166666666666668,,0.0,0.13666666666666666,,27.666666666666668,1.7950000000000002,61.0,154.0,336.5,5002.5,0.6966666666666667,0.07566666666666666,,0.7585,,0.6
soy_yogurt,Soy Yogurt,1,0.4124650208492077,66.0,66.0,66.0,66.0,9.69,,0.4,5.29,,1.76,0.0,0.22,,,,2.64,,,1.3,,13.2,,,,,,,,,,,,,132.0,,,,,13.0,,,,,,
soybean,Soybean,1,1.06728335757386,445.98470363288715,445.98470363288715,445.98470363288715,445.98470363288715,30.16,,9.3,7.33,,19.94,0.0,2.884,,,,36.49,1.0,0.85,0.0,0.85,6.0,0.874,0.87,1.623,0.793,0.377,375.0,0.0,115.9,,47.0,0.85,,277.0,15.7,280.0,704.0,1797.0,2.0,4.89,1.658,,2.517,,17.8
soybean_oil,Soybean Oil,3,1.5500000000000003,875.0274059910771,875.0274059910771,875.0274059910771,875.0274059910771,0.0,,0.0,0.0,,100.0,0.0,15.063666666666665,0.0,0.0,6.663,0.0,0.0,8.18,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,183.9,8.18,,0.0,0.035,0.0,0.0,0.0,0.0,0.005,0.0,,0.0,,0.0
soybean_paste,Soybean Paste,2,1.55,208.0,208.0,208.0,208.0,25.0,,8.3,16.67,,8.33,0.0,0.0,,,,8.33,,,,,,,,,,,,,,,,,,,3.0,,,,4833.0,,,,,,
soybean_sprout,Soybean Sprout,1,0.5762958042875661,122.0,122.0,122.0,122.0,9.57,,1.1,,,6.7,0.0,0.929,,,,13.09,1.0,,0.0,,15.3,0.34,0.118,1.148,0.929,0.176,172.0,0.0,,,,,,67.0,2.1,72.0,164.0,484.0,14.0,1.17,0.427,,0.702,,0.6
sparkling_wine,Sparkling Wine,1,0.7718615745259353,75.0,75.0,75.0,75.0,2.31,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.07,0.0,0.0,0.0,0.0,0.0,0.004,0.014,0.106,,0.044,1.0,0.0,4.4,,0.3,0.0,,9.0,0.3,10.0,17.0,74.0,5.0,0.11,0.005,,,,0.1
speculoos_cookie,Speculoos Cookie,1,0.0,492.0,492.0,492.0,492.0,65.36,,2.0,32.9,,24.72,0.0,8.091,0.0,0.0,,5.1,0.0,2.01,0.0,2.01,0.0,0.292,0.297,2.665,,0.058,72.0,0.03,10.5,,33.7,2.01,,21.0,5.58,41.0,109.0,171.0,311.0,0.72,0.323,,,,3.9
spelt,Spelt,1,1.1526596920898777,338.0,338.0,338.0,338.0,70.19,,10.7,6.82,,2.43,0.0,0.406,,,0.065,14.57,0.0,0.79,,0.79,0.0,0.364,0.113,6.843,1.068,0.23,45.0,0.0,,0.0,3.6,0.79,,27.0,4.44,136.0,401.0,388.0,8.0,3.28,0.511,,2.983,,11.7
spice_mix,Spice Mix,4,0.3523836768924093,326.5664435946463,326.5664435946463,326.5664435946463,326.5664435946463,62.3575,,12.55,7.265000000000001,,6.8575,0.0,2.455,0.0,0.0,,7.6675,72.5,1.625,0.0,1.625,10.325,0.1975,0.164,2.6065,,0.8600000000000001,54.0,0.0,25.55,,416.9,1.625,,419.5,16.5275,180.0,144.5,782.3333333333334,2974.5,2.755,0.6635,,11.3505,,8.25
spinach,Spinach,2,1.1937313868593842,23.183556405353727,23.183556405353727,23.183556405353727,23.183556405353727,3.63,,2.2,0.42,,0.39,0.0,0.063,0.0,0.0,,2.86,469.0,2.03,0.0,2.03,28.1,0.078,0.189,0.724,0.065,0.195,194.0,0.0,19.3,,482.9,2.03,,99.0,2.71,79.0,49.0,558.0,79.0,0.53,0.13,,0.897,,1.0
spirulina,Spirulina,2,1.0020568933361744,157.98279158699808,157.98279158699808,157.98279158699808,157.98279158699808,13.16,,2.0,1.7,,4.055,0.0,1.3925,0.0,0.0,,31.695,16.0,2.745,0.0,2.745,5.5,1.301,2.006,7.008,1.9025,0.199,51.5,0.0,36.25,,14.0,2.745,,66.0,15.645,107.0,64.5,745.0,573.0,1.1,3.3484999999999996,,1.043,,3.95
sponge_cake,Sponge Cake,2,0.5105754707325535,289.9569789674952,289.9569789674952,289.9569789674952,289.9569789674952,61.0,,0.5,36.66,,2.7,102.0,0.802,0.009,0.001,,5.4,44.0,0.24,0.2,0.24,0.0,0.243,0.269,1.932,0.478,0.052,47.0,0.24,37.1,,0.2,0.24,,70.0,2.72,11.0,137.0,99.0,623.0,0.51,0.062,,0.21,,9.1
spring_roll,Spring Roll,1,0.0,247.0,247.0,247.0,247.0,30.59,,1.2,2.35,,10.59,6.0,2.35,,,,8.24,,,,,,,,,,,,,,,,,,24.0,1.69,,,,412.0,,,,,,
spring_roll_wrapper,Spring Roll Wrapper,1,1.5500000000000003,323.0,323.0,323.0,323.0,72.26,,0.5,0.27,,1.11,0.0,0.328,0.0,0.0,,5.91,0.0,0.09,0.0,0.09,0.0,0.077,0.0,1.062,,0.045,14.0,0.0,5.0,,0.0,0.09,,7.0,0.27,20.0,80.0,64.0,314.0,1.02,0.179,,,,4.5
sprinkles,Sprinkles,1,0.8442570303871979,473.0,473.0,473.0,473.0,84.66,,0.0,84.83,,15.27,0.0,12.975,0.0,0.0,,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.016,0.0,,0.0,0.0,0.0,0.0,,0.1,0.01,,1.0,0.06,0.0,0.0,2.0,2.0,0.01,0.006,,,,0.5
squash,Squash,5,0.920947193048562,43.265609139579354,43.265609139579354,43.265609139579354,43.265609139579354,9.41549,,2.5258,3.355,,0.3205,0.0,0.11,0.0,0.0,,1.2577500000000001,37.0,0.14500000000000002,0.0,0.14500000000000002,6.55,0.053500000000000006,0.028999999999999998,0.725,0.38,0.1275,14.0,0.0,10.0,,1.1,0.14500000000000002,,21.676,0.30770000000000003,18.69,28.722,284.26000000000005,4.8,0.21999999999999997,0.0696,,0.150716,,0.4
squash_blossom,Squash Blossom,1,0.47990511285693105,15.05736137667304,15.05736137667304,15.05736137667304,15.05736137667304,3.28,,,,,0.07,0.0,0.036,,,,1.03,97.0,,0.0,,28.0,0.042,0.075,0.69,,,59.0,0.0,,,,,,39.0,0.7,24.0,49.0,173.0,5.0,,,,,,0.7
squid,Squid,1,0.920826306262276,92.01720841300192,92.01720841300192,92.01720841300192,92.01720841300192,3.08,,0.0,0.0,,1.38,233.0,0.358,0.342,0.146,,15.58,10.0,1.2,0.0,1.2,4.7,0.02,0.412,2.175,0.5,0.056,5.0,1.3,65.0,,0.0,1.2,,32.0,0.68,33.0,221.0,246.0,44.0,1.53,1.891,,0.035,,44.8
